date,province,ccaa,new_cases,activos,hospitalized,intensive_care,deceased,cases_accumulated,recovered,source,comments
2020-03-15,Gipuzkoa,País Vasco,17.0,,20,,3.0,63.0,,https://twitter.com/osakidetzaEJGV/status/1239171785112903680,
2020-03-15,"Rioja, La","Rioja, La",,,,,3.0,300.0,,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-15,El Hierro,Canarias,0.0,,,,0.0,0.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-111-casos-activos-de-coronavirus-covid-19-y-7-altas/,
2020-03-15,Fuerteventura,Canarias,3.0,,,,0.0,6.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-111-casos-activos-de-coronavirus-covid-19-y-7-altas/,
2020-03-15,Gran Canaria,Canarias,13.0,,,,1.0,33.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-111-casos-activos-de-coronavirus-covid-19-y-7-altas/,
2020-03-15,La Gomera,Canarias,0.0,,,,0.0,3.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-111-casos-activos-de-coronavirus-covid-19-y-7-altas/,
2020-03-15,La Palma,Canarias,0.0,,,,0.0,5.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-111-casos-activos-de-coronavirus-covid-19-y-7-altas/,
2020-03-15,Lanzarote,Canarias,1.0,,,,0.0,4.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-111-casos-activos-de-coronavirus-covid-19-y-7-altas/,
2020-03-15,Tenerife,Canarias,10.0,,,,0.0,85.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-111-casos-activos-de-coronavirus-covid-19-y-7-altas/,
2020-03-15,Cádiz,Andalucía,8.0,,,1.0,0.0,34.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233263.html,Comunicado a las 9h.
2020-03-15,Córdoba,Andalucía,6.0,,,2.0,0.0,37.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233263.html,Comunicado a las 9h.
2020-03-15,Granada,Andalucía,20.0,,,3.0,0.0,57.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233263.html,Comunicado a las 9h.
2020-03-15,Huelva,Andalucía,0.0,,,0.0,0.0,6.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233263.html,Comunicado a las 9h.
2020-03-15,Jaén,Andalucía,3.0,,,1.0,2.0,47.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233263.html,Comunicado a las 9h.
2020-03-15,Málaga,Andalucía,81.0,,,12.0,4.0,180.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233263.html,Comunicado a las 9h.
2020-03-15,Sevilla,Andalucía,15.0,,,4.0,0.0,62.0,1.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233263.html,Comunicado a las 9h.
2020-03-16,Almería,Andalucía,3.0,,,1.0,0.0,26.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233307.html,Comunicado a las 9h.
2020-03-16,Cádiz,Andalucía,3.0,,,1.0,0.0,56.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233307.html,Comunicado a las 9h.
2020-03-16,Asturias,"Asturias, Principado de",,,,3.0,1.0,177.0,3.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-16,"Balears, Illes","Balears, Illes",,,,4.0,1.0,73.0,1.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-16,Cantabria,Cantabria,,,,2.0,0.0,58.0,,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-16,Albacete,Castilla - La Mancha,,,,,5.0,126.0,,https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/toledo-16-de-marzo-de-2020-el-gobierno-de-castilla-la-mancha-traves-de,
2020-03-16,Ciudad Real,Castilla - La Mancha,,,,,7.0,127.0,,https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/toledo-16-de-marzo-de-2020-el-gobierno-de-castilla-la-mancha-traves-de,
2020-03-16,Cuenca,Castilla - La Mancha,,,,,2.0,44.0,,https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/toledo-16-de-marzo-de-2020-el-gobierno-de-castilla-la-mancha-traves-de,
2020-03-16,Guadalajara,Castilla - La Mancha,,,,,,137.0,,https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/toledo-16-de-marzo-de-2020-el-gobierno-de-castilla-la-mancha-traves-de,
2020-03-16,Toledo,Castilla - La Mancha,,,,,3.0,133.0,,https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/toledo-16-de-marzo-de-2020-el-gobierno-de-castilla-la-mancha-traves-de,
2020-03-16,Ávila,Castilla y León,7.0,,,,0.0,17.0,0.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-16,Burgos,Castilla y León,2.0,,,,4.0,121.0,0.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-16,León,Castilla y León,0.0,,,,1.0,47.0,1.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-16,Palencia,Castilla y León,1.0,,,,0.0,6.0,0.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-16,Salamanca,Castilla y León,1.0,,,,4.0,32.0,3.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-16,Segovia,Castilla y León,6.0,,,,3.0,33.0,0.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-16,Soria,Castilla y León,5.0,,,,0.0,10.0,1.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-16,Valladolid,Castilla y León,16.0,,,,0.0,56.0,0.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-16,Zamora,Castilla y León,4.0,,,,0.0,12.0,0.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-16,Girona,Cataluña,17.0,,,,,65.0,,https://github.com/nachotronic/covid19/blob/master/casos_girona.csv,
2020-03-16,Lleida,Cataluña,,,,,,41.0,,https://www.segre.com/es/noticias/lleida/2020/03/24/lleida_suma_morts_positius_coronavirus_sol_dia_102336_1092.html,
2020-03-16,Ceuta,Ceuta,,,,0.0,0.0,1.0,,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-16,Alicante/Alacant,Comunitat Valenciana,42.0,,,,,,,http://www.san.gva.es/documents/151311/8481579/20200316+Nota+coronavirus,
2020-03-16,Castellón/Castelló,Comunitat Valenciana,13.0,,,,,,,http://www.san.gva.es/documents/151311/8481579/20200316+Nota+coronavirus,
2020-03-16,Valencia/València,Comunitat Valenciana,52.0,,,,,,,http://www.san.gva.es/documents/151311/8481579/20200316+Nota+coronavirus,
2020-03-16,Badajoz,Extremadura,11.0,,,1.0,0.0,39.0,3.0,https://www.elperiodicoextremadura.com/noticias/sociedad/extremadura-suma-128-casos-coronavirus-dos-focos-arroyo-malpartida-plasenca_1224497.html,
2020-03-16,Cáceres,Extremadura,22.0,,,1.0,3.0,89.0,2.0,https://www.elperiodicoextremadura.com/noticias/sociedad/extremadura-suma-128-casos-coronavirus-dos-focos-arroyo-malpartida-plasenca_1224497.html,
2020-03-16,Madrid,"Madrid, Comunidad de",,,,253.0,213.0,4655.0,474.0,https://www.epdata.es/datos/coronavirus-china-datos-graficos/498,
2020-03-16,Melilla,Melilla,,,,0.0,0.0,8.0,,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-16,Murcia,"Murcia, Región de",,,,2.0,0.0,77.0,1.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-16,Navarra,"Navarra, Comunidad Foral de",,,,5.0,1.0,274.0,0.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-16,Araba/Álava,País Vasco,35.0,,191,,25.0,444.0,,https://twitter.com/osakidetzaEJGV/status/1239534582887788547,
2020-03-16,Bizkaia,País Vasco,36.0,,90,,6.0,194.0,,https://twitter.com/osakidetzaEJGV/status/1239534582887788547,
2020-03-16,Gipuzkoa,País Vasco,26.0,,28,,5.0,89.0,,https://twitter.com/osakidetzaEJGV/status/1239534582887788547,
2020-03-16,"Rioja, La","Rioja, La",,,,13.0,4.0,312.0,2.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-16,El Hierro,Canarias,0.0,,,,0.0,0.0,,https://www3.gobiernodecanarias.org/noticias/canarias-constata-148-casos-acumulados-de-coronavirus-covid-19-incluyendo-8-recuperados/,
2020-03-16,Fuerteventura,Canarias,0.0,,,,0.0,6.0,,https://www3.gobiernodecanarias.org/noticias/canarias-constata-148-casos-acumulados-de-coronavirus-covid-19-incluyendo-8-recuperados/,
2020-03-16,Gran Canaria,Canarias,3.0,,,,1.0,36.0,,https://www3.gobiernodecanarias.org/noticias/canarias-constata-148-casos-acumulados-de-coronavirus-covid-19-incluyendo-8-recuperados/,
2020-03-16,La Gomera,Canarias,0.0,,,,0.0,3.0,,https://www3.gobiernodecanarias.org/noticias/canarias-constata-148-casos-acumulados-de-coronavirus-covid-19-incluyendo-8-recuperados/,
2020-03-16,La Palma,Canarias,0.0,,,,0.0,5.0,,https://www3.gobiernodecanarias.org/noticias/canarias-constata-148-casos-acumulados-de-coronavirus-covid-19-incluyendo-8-recuperados/,
2020-03-16,Lanzarote,Canarias,3.0,,,,0.0,7.0,,https://www3.gobiernodecanarias.org/noticias/canarias-constata-148-casos-acumulados-de-coronavirus-covid-19-incluyendo-8-recuperados/,
2020-03-16,Tenerife,Canarias,7.0,,,,1.0,92.0,,https://www3.gobiernodecanarias.org/noticias/canarias-constata-148-casos-acumulados-de-coronavirus-covid-19-incluyendo-8-recuperados/,
2020-03-16,Huesca,Aragón,,,,,,14.0,,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.257548,
2020-03-16,Teruel,Aragón,,,,,,15.0,,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.257549,
2020-03-16,Zaragoza,Aragón,,,,,,145.0,,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.257547,
2020-03-16,Córdoba,Andalucía,18.0,,,5.0,0.0,68.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233307.html,Comunicado a las 9h.
2020-03-16,Granada,Andalucía,36.0,,,4.0,2.0,95.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233307.html,Comunicado a las 9h.
2020-03-16,Huelva,Andalucía,1.0,,,1.0,0.0,8.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233307.html,Comunicado a las 9h.
2020-03-16,Jaén,Andalucía,8.0,,,0.0,2.0,52.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233307.html,Comunicado a las 9h.
2020-03-16,Málaga,Andalucía,97.0,,,13.0,6.0,278.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233307.html,Comunicado a las 9h.
2020-03-16,Sevilla,Andalucía,34.0,,,9.0,1.0,100.0,1.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233307.html,Comunicado a las 9h.
2020-03-17,Almería,Andalucía,3.0,,,,0.0,26.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233362.html,
2020-03-17,Cádiz,Andalucía,3.0,,,,0.0,56.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233362.html,
2020-03-17,Asturias,"Asturias, Principado de",,,,5.0,1.0,193.0,3.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-17,"Balears, Illes","Balears, Illes",,,,4.0,1.0,92.0,1.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-17,Cantabria,Cantabria,,,,2.0,0.0,58.0,,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-17,Albacete,Castilla - La Mancha,,,,5.0,5.0,148.0,,https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/castilla-la-mancha-confirma-662-casos-confirmados-por-coronavirus,
2020-03-17,Ciudad Real,Castilla - La Mancha,,,,7.0,9.0,139.0,,https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/castilla-la-mancha-confirma-662-casos-confirmados-por-coronavirus,
2020-03-17,Cuenca,Castilla - La Mancha,,,,2.0,2.0,51.0,,https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/castilla-la-mancha-confirma-662-casos-confirmados-por-coronavirus,
2020-03-17,Guadalajara,Castilla - La Mancha,,,,2.0,,145.0,,https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/castilla-la-mancha-confirma-662-casos-confirmados-por-coronavirus,
2020-03-17,Toledo,Castilla - La Mancha,,,,12.0,7.0,179.0,,https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/castilla-la-mancha-confirma-662-casos-confirmados-por-coronavirus,
2020-03-17,Ávila,Castilla y León,1.0,,,,0.0,18.0,1.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-17,Burgos,Castilla y León,5.0,,,,5.0,126.0,9.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-17,León,Castilla y León,28.0,,,,3.0,75.0,2.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-17,Palencia,Castilla y León,1.0,,,,0.0,7.0,1.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-17,Salamanca,Castilla y León,33.0,,,,6.0,65.0,4.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-17,Segovia,Castilla y León,0.0,,,,5.0,33.0,0.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-17,Soria,Castilla y León,7.0,,,,2.0,17.0,2.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-17,Valladolid,Castilla y León,18.0,,,,0.0,74.0,0.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-17,Zamora,Castilla y León,4.0,,,,0.0,16.0,0.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-17,Girona,Cataluña,38.0,,,,1.0,103.0,,https://github.com/nachotronic/covid19/blob/master/casos_girona.csv,
2020-03-17,Lleida,Cataluña,,,,,1.0,51.0,,https://www.segre.com/es/noticias/lleida/2020/03/24/lleida_suma_morts_positius_coronavirus_sol_dia_102336_1092.html,
2020-03-17,Ceuta,Ceuta,,,,0.0,0.0,1.0,,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-17,Alicante/Alacant,Comunitat Valenciana,2.0,,48,9.0,,186.0,,http://www.san.gva.es/documents/151311/8482973/20200317+NOTA+CORONAVIRUS,
2020-03-17,Castellón/Castelló,Comunitat Valenciana,7.0,,6,,,39.0,,http://www.san.gva.es/documents/151311/8482973/20200317+NOTA+CORONAVIRUS,
2020-03-17,Valencia/València,Comunitat Valenciana,17.0,,81,18.0,,304.0,,http://www.san.gva.es/documents/151311/8482973/20200317+NOTA+CORONAVIRUS,
2020-03-17,Badajoz,Extremadura,11.0,,,1.0,0.0,50.0,3.0,https://www.hoy.es/extremadura/extremadura-registra-casos-20200317123937-nt.html,
2020-03-17,Cáceres,Extremadura,14.0,,,2.0,5.0,103.0,2.0,https://www.hoy.es/extremadura/extremadura-registra-casos-20200317123937-nt.html,
2020-03-17,Madrid,"Madrid, Comunidad de",,,,340.0,355.0,4871.0,951.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-17,Melilla,Melilla,,,,0.0,0.0,17.0,,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad y https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-17,Murcia,"Murcia, Región de",,,,3.0,0.0,97.0,1.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-17,Navarra,"Navarra, Comunidad Foral de",,,,10.0,2.0,313.0,0.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-17,Araba/Álava,País Vasco,30.0,,234,,25.0,474.0,,https://twitter.com/osakidetzaEJGV/status/1239901037005352960,
2020-03-17,Bizkaia,País Vasco,7.0,,96,,6.0,201.0,,https://twitter.com/osakidetzaEJGV/status/1239901037005352960,
2020-03-17,Gipuzkoa,País Vasco,1.0,,32,,5.0,90.0,,https://twitter.com/osakidetzaEJGV/status/1239901037005352960,
2020-03-17,"Rioja, La","Rioja, La",,,,13.0,5.0,355.0,2.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-17,El Hierro,Canarias,0.0,,,,0.0,0.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-confirma-un-total-acumulado-de-181-casos-de-coronavirus-covid-19-incluyendo-8-altas/,
2020-03-17,Fuerteventura,Canarias,0.0,,,,0.0,6.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-confirma-un-total-acumulado-de-181-casos-de-coronavirus-covid-19-incluyendo-8-altas/,
2020-03-17,Gran Canaria,Canarias,9.0,,,,1.0,45.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-confirma-un-total-acumulado-de-181-casos-de-coronavirus-covid-19-incluyendo-8-altas/,
2020-03-17,La Gomera,Canarias,0.0,,,,0.0,3.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-confirma-un-total-acumulado-de-181-casos-de-coronavirus-covid-19-incluyendo-8-altas/,
2020-03-17,La Palma,Canarias,0.0,,,,0.0,5.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-confirma-un-total-acumulado-de-181-casos-de-coronavirus-covid-19-incluyendo-8-altas/,
2020-03-17,Lanzarote,Canarias,0.0,,,,0.0,3.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-confirma-un-total-acumulado-de-181-casos-de-coronavirus-covid-19-incluyendo-8-altas/,
2020-03-17,Tenerife,Canarias,27.0,,,,2.0,119.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-confirma-un-total-acumulado-de-181-casos-de-coronavirus-covid-19-incluyendo-8-altas/,
2020-03-17,Zaragoza,Aragón,,,,,,163.0,,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.257601,
2020-03-17,Huesca,Aragón,,,,,,17.0,,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.257601,
2020-03-17,Teruel,Aragón,,,,,,24.0,,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.257601,
2020-03-17,Córdoba,Andalucía,18.0,,,,0.0,68.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233362.html,
2020-03-17,Granada,Andalucía,36.0,,,,2.0,95.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233362.html,
2020-03-17,Huelva,Andalucía,1.0,,,,0.0,8.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233362.html,
2020-03-17,Jaén,Andalucía,8.0,,,,2.0,52.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233362.html,
2020-03-17,Málaga,Andalucía,97.0,,,,6.0,278.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233362.html,
2020-03-17,Sevilla,Andalucía,34.0,,,,1.0,100.0,1.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233362.html,
2020-03-18,Almería,Andalucía,3.0,,,,0.0,30.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233400.html,
2020-03-18,Cádiz,Andalucía,3.0,,,,0.0,74.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233400.html,
2020-03-18,Asturias,"Asturias, Principado de",,,,5.0,1.0,242.0,4.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-18,"Balears, Illes","Balears, Illes",,,,4.0,1.0,112.0,4.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-18,Cantabria,Cantabria,,,,3.0,1.0,68.0,,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-18,Ávila,Castilla y León,24.0,,,1.0,1.0,42.0,1.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-18,Burgos,Castilla y León,39.0,,,19.0,5.0,165.0,11.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-18,León,Castilla y León,31.0,,,7.0,4.0,106.0,3.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-18,Palencia,Castilla y León,-1.0,,,1.0,0.0,6.0,1.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-18,Salamanca,Castilla y León,60.0,,,4.0,8.0,125.0,4.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-18,Segovia,Castilla y León,43.0,,,5.0,6.0,76.0,3.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-18,Soria,Castilla y León,23.0,,,5.0,4.0,40.0,4.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-18,Valladolid,Castilla y León,8.0,,,8.0,0.0,82.0,0.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-18,Zamora,Castilla y León,10.0,,,4.0,1.0,26.0,0.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-18,Girona,Cataluña,31.0,,,,1.0,134.0,,https://github.com/nachotronic/covid19/blob/master/casos_girona.csv,
2020-03-18,Lleida,Cataluña,,,,,2.0,66.0,,https://www.segre.com/es/noticias/lleida/2020/03/24/lleida_suma_morts_positius_coronavirus_sol_dia_102336_1092.html,
2020-03-18,Alicante/Alacant,Comunitat Valenciana,103.0,,105,17.0,11.0,293.0,0.0,http://www.san.gva.es/documents/151311/8476524/200314+NOTA+DE+PRENSA+CORONAVIRUS.pdf,https://www.rtve.es/noticias/20200319/mapa-del-coronavirus-espana/2004681.shtml
2020-03-18,Castellón/Castelló,Comunitat Valenciana,14.0,,19,2.0,1.0,54.0,0.0,http://www.san.gva.es/documents/151311/8476524/200314+NOTA+DE+PRENSA+CORONAVIRUS.pdf,https://www.rtve.es/noticias/20200319/mapa-del-coronavirus-espana/2004681.shtml
2020-03-18,Valencia/València,Comunitat Valenciana,68.0,,128,21.0,10.0,377.0,0.0,http://www.san.gva.es/documents/151311/8476524/200314+NOTA+DE+PRENSA+CORONAVIRUS.pdf,https://www.rtve.es/noticias/20200319/mapa-del-coronavirus-espana/2004681.shtml
2020-03-18,Badajoz,Extremadura,11.0,,,1.0,0.0,61.0,4.0,http://www.juntaex.es/comunicacion/noticia?idPub=29940#.XnOlYnJ7mM8,
2020-03-18,Cáceres,Extremadura,30.0,,,2.0,8.0,133.0,2.0,http://www.juntaex.es/comunicacion/noticia?idPub=29940#.XnOlYnJ7mM8,
2020-03-18,Madrid,"Madrid, Comunidad de",,,,491.0,390.0,5637.0,951.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-18,Murcia,"Murcia, Región de",,,,4.0,0.0,167.0,1.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-18,Navarra,"Navarra, Comunidad Foral de",,,,10.0,3.0,386.0,0.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-18,Araba/Álava,País Vasco,71.0,,196,,27.0,545.0,,https://twitter.com/osakidetzaEJGV/status/1240248137287118848,
2020-03-18,Bizkaia,País Vasco,96.0,,118,,8.0,297.0,,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 y https://twitter.com/osakidetzaEJGV/status/1240614202538164224 ,¹El Gobierno Vasco no especifica el lugar de las altas.
2020-03-18,Gipuzkoa,País Vasco,41.0,,39,,5.0,131.0,,https://twitter.com/osakidetzaEJGV/status/1240248137287118848,
2020-03-18,"Rioja, La","Rioja, La",,,,13.0,5.0,419.0,2.0,https://github.com/datadista/datasets/tree/master/COVID%2019 de Ministerio de Sanidad,
2020-03-18,El Hierro,Canarias,0.0,,,,0.0,0.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-220-casos-acumulados-de-coronavirus-covid-19-en-canarias-con-9-curados/,
2020-03-18,Fuerteventura,Canarias,5.0,,,,0.0,11.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-220-casos-acumulados-de-coronavirus-covid-19-en-canarias-con-9-curados/,
2020-03-18,Gran Canaria,Canarias,10.0,,,,1.0,55.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-220-casos-acumulados-de-coronavirus-covid-19-en-canarias-con-9-curados/,
2020-03-18,La Gomera,Canarias,0.0,,,,0.0,3.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-220-casos-acumulados-de-coronavirus-covid-19-en-canarias-con-9-curados/,
2020-03-18,La Palma,Canarias,0.0,,,,0.0,5.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-220-casos-acumulados-de-coronavirus-covid-19-en-canarias-con-9-curados/,
2020-03-18,Lanzarote,Canarias,0.0,,,,0.0,3.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-220-casos-acumulados-de-coronavirus-covid-19-en-canarias-con-9-curados/,
2020-03-18,Tenerife,Canarias,24.0,,,,2.0,143.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-220-casos-acumulados-de-coronavirus-covid-19-en-canarias-con-9-curados/,
2020-03-18,Zaragoza,Aragón,,,,,,180.0,,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.257646,
2020-03-18,Huesca,Aragón,,,,,,19.0,,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.257646,
2020-03-18,Teruel,Aragón,,,,,,24.0,,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.257646,
2020-03-18,Córdoba,Andalucía,19.0,,,,0.0,78.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233400.html,
2020-03-18,Granada,Andalucía,29.0,,,,6.0,130.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233400.html,
2020-03-18,Huelva,Andalucía,4.0,,,,0.0,14.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233400.html,
2020-03-18,Jaén,Andalucía,10.0,,,,2.0,77.0,0.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233400.html,
